3.606022222
3.919877778
4.233733333
4.547588889
4.861444444
5.1753
5.489155556
5.803011111
6.116866667
6.430722222
6.744577778
7.058433333
7.372288889
7.686144444
8
8.313855556
8.627711111
8.941566667
9.255422222
9.569277778
9.883133333
10.19698889
10.51084444
10.8247
11.13855556
11.45241111
11.76626667
12.08012222
12.39397776
